,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
4,TUBA1B,CELL+NUCLEUS,1.0,25.0,Microtubules,CELL+NUCLEUS,"(1, 25)",1.0,0.023441906589634295,1.76
5,TUBA1B,CELL+NUCLEUS,1.0,25.0,Microtubules,CELL+NUCLEUS,"(1, 25)",1.0,0.6233704820412242,3.52
6,TUBA1B,CELL+NUCLEUS,1.0,25.0,Microtubules,CELL+NUCLEUS,"(1, 25)",1.0,0.9381861539431589,7.04
7,TUBA1B,CELL+NUCLEUS,1.0,25.0,Microtubules,CELL+NUCLEUS,"(1, 25)",1.0,0.9987285735031621,14.08
8,TUBA1B,CELL+NUCLEUS,1.0,25.0,Microtubules,CELL+NUCLEUS,"(1, 25)",1.0,0.0,28.16
0,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,-0.3711593278648673,0.11
1,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,-0.3411003189611445,0.22
2,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,-0.182697134749664,0.44
3,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.022308567092281115,0.88
4,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.177128417793685,1.76
5,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.4287038978291944,3.52
6,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.8679257216109424,7.04
7,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.9998302458344226,14.08
8,PMP34,CELL+NUCLEUS,13.0,25.0,Peroxisomes,CELL+NUCLEUS,"(13, 25)",1.0,0.0,28.16
0,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.1857226662055371,0.11
1,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.21744884868745495,0.22
2,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.25889312448931423,0.44
3,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.353530855710904,0.88
4,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.4496092361896473,1.76
5,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.9160739358076246,3.52
6,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.9960219446073708,7.04
7,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.9985998443245623,14.08
8,LMNB1,SMC1A,4.0,24.0,Nuclear envelope,Cohesin,"(4, 24)",1.0,0.0,28.16
0,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.34539894117921566,0.11
1,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.3713561708342685,0.22
2,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.4154469084732517,0.44
3,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.4767422431712892,0.88
4,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.5082767066406878,1.76
5,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.494742494293102,3.52
6,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.9618262058898903,7.04
7,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.9995868038878714,14.08
8,ST6GAL1,SEC61B,6.0,18.0,Golgi,Endoplasmic Reticulum,"(6, 18)",1.0,0.0,28.16
0,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.41539815973124883,0.11
1,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.47022657104682203,0.22
2,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.4736529054088663,0.44
3,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.4414879833239467,0.88
4,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.41805742819555375,1.76
5,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,-0.04527972980679756,3.52
6,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,0.7721810435824559,7.04
7,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,0.9987648864344708,14.08
8,GJA1,SMC1A,15.0,24.0,Gap junctions,Cohesin,"(15, 24)",1.0,0.0,28.16
0,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.2546246747488111,0.11
1,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.3529086027794474,0.22
2,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.47344461592336495,0.44
3,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.6171979112183383,0.88
4,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.6009494172353145,1.76
5,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.7387774323950385,3.52
6,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.984970538929289,7.04
7,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.9999669687067523,14.08
8,CENT2,RAB5A,0.0,19.0,Centrioles,Endosomes,"(0, 19)",1.0,0.0,28.16
0,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.5355939971932278,0.11
1,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.5933488452912031,0.22
2,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.6600936519810063,0.44
3,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.7203862979389517,0.88
4,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.7720917023410101,1.76
5,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.7560820384133411,3.52
6,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.875432948649453,7.04
7,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.9999966687032964,14.08
8,TOMM20,RAB5A,12.0,19.0,Mitochondria,Endosomes,"(12, 19)",1.0,0.0,28.16
0,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.5002166790105798,0.11
1,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.5378877326547663,0.22
2,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.598873443963573,0.44
3,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.6642747272850915,0.88
4,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.7287131434776012,1.76
5,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.8851858647469826,3.52
6,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.9919180796009547,7.04
7,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.9989126574445271,14.08
8,TUBA1B,SEC61B,1.0,18.0,Microtubules,Endoplasmic Reticulum,"(1, 18)",1.0,0.0,28.16
0,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.454290597664392,0.11
1,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.5688904375220629,0.22
2,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.705868093082567,0.44
3,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.8505995431517865,0.88
4,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.9246049715006995,1.76
5,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.9541828080568192,3.52
6,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.9874697294263655,7.04
7,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.9969109604882275,14.08
8,PMP34,SEC61B,13.0,18.0,Peroxisomes,Endoplasmic Reticulum,"(13, 18)",1.0,0.0,28.16
0,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,-0.22435639008276773,0.11
1,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,-0.21116180008637514,0.22
2,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,-0.16962180723926362,0.44
3,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,-0.15718935112030066,0.88
4,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,0.04842684436937093,1.76
5,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,0.6071626040978806,3.52
6,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,0.9539387495419837,7.04
7,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,0.9944319268140727,14.08
8,PXN,CELL+NUCLEUS,2.0,25.0,Matrix adhesions,CELL+NUCLEUS,"(2, 25)",1.0,0.0,28.16
0,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.21488848063285293,0.11
1,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.29594725565189167,0.22
2,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.3967723307397982,0.44
3,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.5347194272754385,0.88
4,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.5891860742358175,1.76
5,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.7047606877768557,3.52
6,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.9451224640366283,7.04
7,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.9995868329680071,14.08
8,CENT2,DSP,0.0,9.0,Centrioles,Desmosomes,"(0, 9)",1.0,0.0,28.16
0,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,-0.07345557896727435,0.11
1,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,-0.06401495240916003,0.22
2,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,-0.037328866014157636,0.44
3,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,0.03986212693609635,0.88
4,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,-0.028544221422314935,1.76
5,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,0.3806254339371394,3.52
6,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,0.9337643679266234,7.04
7,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,0.9991441374467774,14.08
8,TJP1,LMNB1,3.0,4.0,Tight junctions,Nuclear envelope,"(3, 4)",1.0,0.0,28.16
0,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.2814173341197278,0.11
1,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.306050267091769,0.22
2,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.3545182953794301,0.44
3,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.41613636331969533,0.88
4,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.44326855722443376,1.76
5,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.5909561431178196,3.52
6,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.9294535538143236,7.04
7,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.9989463696740488,14.08
8,LMNB1,LAMP1,4.0,7.0,Nuclear envelope,Lysosome,"(4, 7)",1.0,0.0,28.16
0,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.06397970990578285,0.11
1,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.08575242427582486,0.22
2,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.13193086224884853,0.44
3,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.20763143963776637,0.88
4,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.28304256064744704,1.76
5,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.36025400569424415,3.52
6,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.9648933013985932,7.04
7,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.9998906725158632,14.08
8,NUP153,ST6GAL1,5.0,6.0,Nuclear pores,Golgi,"(5, 6)",1.0,0.0,28.16
0,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.28957140627104005,0.11
1,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.30650058129843955,0.22
2,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.34424756498176035,0.44
3,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.4495384825637292,0.88
4,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.38017920953556433,1.76
5,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.6755796287327327,3.52
6,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.9582388978487364,7.04
7,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.9994423171442482,14.08
8,ST6GAL1,AAVS1,6.0,21.0,Golgi,Plasma membrane,"(6, 21)",1.0,0.0,28.16
0,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,-0.31258027523070814,0.11
1,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,-0.2710230164511215,0.22
2,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,-0.18395359240906506,0.44
3,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,-0.06816240784284777,0.88
4,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,0.07679732385078648,1.76
5,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,0.31785280884310163,3.52
6,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,0.9173352642704282,7.04
7,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,0.9977043961444129,14.08
8,LAMP1,H2B,7.0,16.0,Lysosome,Histone,"(7, 16)",1.0,0.0,28.16
0,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.7782354491453957,0.11
1,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.8593609023043584,0.22
2,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9171401235939057,0.44
3,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9544086067734516,0.88
4,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9745203292294656,1.76
5,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9909141483808706,3.52
6,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9985752545462732,7.04
7,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.9995188546060634,14.08
8,H2B,SMC1A,16.0,24.0,Histone,Cohesin,"(16, 24)",1.0,0.0,28.16
0,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.7486074147726215,0.11
1,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.8166575325407496,0.22
2,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.8720440820528541,0.44
3,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.9071045814119354,0.88
4,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.9442255403170996,1.76
5,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.9362973016986731,3.52
6,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.9628337477111429,7.04
7,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.9960144671837348,14.08
8,ACTB,ACTN1,8.0,14.0,Filamentous actin,Actin filaments,"(8, 14)",1.0,0.0,28.16
0,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.5573695876519931,0.11
1,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.6398981104739576,0.22
2,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.7161609910332251,0.44
3,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.7909221309028138,0.88
4,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.7779385611171805,1.76
5,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.8306345517007749,3.52
6,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.9831060771707708,7.04
7,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.9947981617741068,14.08
8,DSP,GJA1,9.0,15.0,Desmosomes,Gap junctions,"(9, 15)",1.0,0.0,28.16
0,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.46397965774107697,0.11
1,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.4390918740094712,0.22
2,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.388238867334856,0.44
3,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.3340844097962825,0.88
4,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.30366333883260155,1.76
5,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,-0.2965586377643704,3.52
6,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,0.43226153992195837,7.04
7,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,0.9684808318009817,14.08
8,FBL,TOMM20,10.0,12.0,Nucleolus (Dense Fibrillar Component),Mitochondria,"(10, 12)",1.0,0.0,28.16
0,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.7025177259918731,0.11
1,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.7641695519511749,0.22
2,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.8156558366551679,0.44
3,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.8400440803131224,0.88
4,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.8757557031939203,1.76
5,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.8493142485724158,3.52
6,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.9450281621659098,7.04
7,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.9943051196072566,14.08
8,ACTB,MYH10,8.0,20.0,Filamentous actin,Actomyosin bundles,"(8, 20)",1.0,0.0,28.16
0,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.21764525502777027,0.11
1,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.23336809090997904,0.22
2,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.2366919230993163,0.44
3,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.24002728028923248,0.88
4,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.2920507358001071,1.76
5,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,-0.12886076176548086,3.52
6,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,0.7046619383533488,7.04
7,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,0.9835054691361256,14.08
8,DSP,SON,9.0,17.0,Desmosomes,Nuclear Speckles,"(9, 17)",1.0,0.0,28.16
0,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.3617706686927561,0.11
1,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.3614037889688413,0.22
2,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.34501670789118005,0.44
3,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.3334389151598329,0.88
4,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.347938165786001,1.76
5,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,-0.41026764953412326,3.52
6,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,0.4030030115481884,7.04
7,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,0.9847545756234768,14.08
8,FBL,CTNNB1,10.0,22.0,Nucleolus (Dense Fibrillar Component),Adherens junctions,"(10, 22)",1.0,0.0,28.16
0,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,-0.24412372352821424,0.11
1,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,-0.25126188702238145,0.22
2,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,-0.24132373903426113,0.44
3,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,-0.2411385329639878,0.88
4,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,-0.1150119364513526,1.76
5,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,0.5332754429747912,3.52
6,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,0.8659338394941987,7.04
7,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,0.992846143109749,14.08
8,PXN,H2B,2.0,16.0,Matrix adhesions,Histone,"(2, 16)",1.0,0.0,28.16
0,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.07831940491607511,0.11
1,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.10465314204860077,0.22
2,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.15011016309597436,0.44
3,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.2287363553286479,0.88
4,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.15812979050790027,1.76
5,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.5140485943143875,3.52
6,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.9314506465526956,7.04
7,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.9995257425727639,14.08
8,TJP1,PMP34,3.0,13.0,Tight junctions,Peroxisomes,"(3, 13)",1.0,0.0,28.16
0,TUBA1B,PMP34,1.0,13.0,Microtubules,Peroxisomes,"(1, 13)",1.0,0.34588436073463097,0.11
1,TUBA1B,PMP34,1.0,13.0,Microtubules,Peroxisomes,"(1, 13)",1.0,0.4420055993370781,0.22
