,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
4,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.18985961979677968,1.76
5,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.10645383153944088,3.52
6,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,-0.3877011378359268,7.04
7,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,1.0,14.08
8,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.0,28.16
0,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.6483198466640381,0.11
1,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.7569733614556399,0.22
2,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8134437998711374,0.44
3,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8410729395368526,0.88
4,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8707319924477189,1.76
5,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.9360908739021826,3.52
6,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.9813696197346691,7.04
7,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,1.0,14.08
8,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.0,28.16
0,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.2457691128375337,0.11
1,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.24321599367858235,0.22
2,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.23468026743580672,0.44
3,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.22959984903760022,0.88
4,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.20923752815301289,1.76
5,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.08247219866537013,3.52
6,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,0.4269172081990171,7.04
7,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,1.0,14.08
8,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,0.0,28.16
0,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5751794446166283,0.11
1,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.563359044249935,0.22
2,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5449046350111362,0.44
3,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5442766584225223,0.88
4,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5810208748644314,1.76
5,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.7142375601055511,3.52
6,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.9096334442309331,7.04
7,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,1.0,14.08
8,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.0,28.16
0,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.07474131707853926,0.11
1,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.09642377389009305,0.22
2,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.11909967460497035,0.44
3,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.1465605385459835,0.88
4,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.16433030400398052,1.76
5,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.21302864062458954,3.52
6,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.5441303881138191,7.04
7,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-1.0,14.08
8,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,0.0,28.16
0,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.6945194810409171,0.11
1,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.7404334029716559,0.22
2,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.77830922895929,0.44
3,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.8012075045688227,0.88
4,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.8267190904973545,1.76
5,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.8381779172544095,3.52
6,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.6048531785294007,7.04
7,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,1.0,14.08
8,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",2.0,0.0,28.16
0,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.3816676849060945,0.11
1,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.38932599358068143,0.22
2,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.3993083252741716,0.44
3,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.41261547145292066,0.88
4,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.4486108012294624,1.76
5,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.4064519989755883,3.52
6,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,-0.14507009227912884,7.04
7,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,1.0,14.08
8,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",2.0,0.0,28.16
0,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,-0.2651149499331085,0.11
1,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,-0.2610721761408938,0.22
2,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,-0.2383193536965053,0.44
3,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,-0.17452689320453246,0.88
4,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,0.07078300768373395,1.76
5,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,0.44634152549371403,3.52
6,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,0.8951670804092069,7.04
7,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,1.0,14.08
8,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",2.0,0.0,28.16
0,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.3871563148713347,0.11
1,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.4459723014211153,0.22
2,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.49718094645291294,0.44
3,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.5217163669246057,0.88
4,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.589689452532898,1.76
5,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.6379822098981992,3.52
6,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.8306747988736624,7.04
7,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,-1.0,14.08
8,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",2.0,0.0,28.16
0,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.2698110983076805,0.11
1,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.32811809324565844,0.22
2,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.407511072021894,0.44
3,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.500355081213399,0.88
4,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.5843158826235896,1.76
5,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.7696174875277421,3.52
6,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.8853352927090392,7.04
7,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,1.0,14.08
8,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",2.0,0.0,28.16
0,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.5614045549815612,0.11
1,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.5646824557000025,0.22
2,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.5632606650160427,0.44
3,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.5512056108120481,0.88
4,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.4872878220032316,1.76
5,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.4640342236860581,3.52
6,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,-0.04713490286848912,7.04
7,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,1.0,14.08
8,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",2.0,0.0,28.16
0,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,-0.2542359487072246,0.11
1,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,-0.252946978033702,0.22
2,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,-0.23822697848250743,0.44
3,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,-0.19547582119338452,0.88
4,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,-0.06248773898036576,1.76
5,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,0.16070335058523305,3.52
6,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,0.7636042655140112,7.04
7,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,1.0,14.08
8,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",2.0,0.0,28.16
0,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.25215377480730505,0.11
1,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.29918462112141037,0.22
2,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.3650746566090994,0.44
3,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.4692346003969506,0.88
4,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.6036304190012656,1.76
5,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.7048228168504673,3.52
6,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.9339053982959029,7.04
7,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,1.0,14.08
8,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",2.0,0.0,28.16
0,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.3825562064605192,0.11
1,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.36363422515036664,0.22
2,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.32855071673921726,0.44
3,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.2797897132758209,0.88
4,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.20345398265814468,1.76
5,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,-0.13122484183232302,3.52
6,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,0.30157169668830264,7.04
7,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,1.0,14.08
8,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",2.0,0.0,28.16
0,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.466233191154119,0.11
1,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.47330652398003126,0.22
2,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.49084820591197,0.44
3,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.5285684374707424,0.88
4,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.5848426027759108,1.76
5,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.7444836110795205,3.52
6,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.8718274767685666,7.04
7,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,1.0,14.08
8,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",2.0,0.0,28.16
0,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.4241533602976672,0.11
1,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.44851883977605733,0.22
2,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.48955076828816335,0.44
3,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.5743716717648943,0.88
4,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.7401497203163374,1.76
5,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.8740449136140518,3.52
6,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.9812273280190423,7.04
7,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,1.0,14.08
8,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",2.0,0.0,28.16
0,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.2049429298242906,0.11
1,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.25108985220828106,0.22
2,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.27931663912631477,0.44
3,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.2926703311596608,0.88
4,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.24978593008663405,1.76
5,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.25181680358700975,3.52
6,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,-0.3884773759185246,7.04
7,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,1.0,14.08
8,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",2.0,0.0,28.16
0,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,-0.02660209331835335,0.11
1,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,-0.007821827504809142,0.22
2,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.03404872881388793,0.44
3,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.09405053984203754,0.88
4,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.21632328196935843,1.76
5,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.31118821516765716,3.52
6,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.8548316925594664,7.04
7,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,1.0,14.08
8,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",2.0,0.0,28.16
0,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.5540208150053995,0.11
1,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.5904478128480182,0.22
2,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.6252408611758722,0.44
3,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.6553918327903676,0.88
4,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.6846428627353367,1.76
5,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.5899738293803003,3.52
6,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.4459108776455125,7.04
7,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,1.0,14.08
8,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",2.0,0.0,28.16
0,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,-0.15477683219444605,0.11
1,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,-0.14538911034747723,0.22
2,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,-0.10993907751664918,0.44
3,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,-0.05917605016330209,0.88
4,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,0.02469423146127843,1.76
5,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,0.023113731602007928,3.52
6,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,-0.35362602597590465,7.04
7,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,1.0,14.08
8,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",2.0,0.0,28.16
0,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,-0.6834101622415126,0.11
1,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,-0.5262982176832508,0.22
2,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,-0.2936665780563722,0.44
3,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,-0.04807954558815413,0.88
4,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,0.1992759840792761,1.76
5,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,0.3157072637274403,3.52
6,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,0.6231033468586484,7.04
7,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,1.0,14.08
8,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",2.0,0.0,28.16
0,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.03742147928041363,0.11
1,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.06723441297662544,0.22
2,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.1238732823179522,0.44
3,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.23036965772713014,0.88
4,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.4381042816638543,1.76
5,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.61696301751502,3.52
6,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.8888926841989633,7.04
7,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,1.0,14.08
8,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",2.0,0.0,28.16
0,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.11684435081199962,0.11
1,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.13383816310888855,0.22
2,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.14871999842607778,0.44
3,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.1755951112594254,0.88
4,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.20864852114030374,1.76
5,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.28669082952899705,3.52
6,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-0.5548556158542466,7.04
7,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,-1.0,14.08
8,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",2.0,0.0,28.16
0,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.6448474174016047,0.11
1,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.650475056659649,0.22
2,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.6564785340026026,0.44
3,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.6697511092959079,0.88
4,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.6955325806558591,1.76
5,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.6974736065424527,3.52
6,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.9697517816172332,7.04
7,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,1.0,14.08
8,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",2.0,0.0,28.16
0,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,-0.33533902285473877,0.11
1,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,-0.3913987974883731,0.22
2,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,-0.4146114315283106,0.44
3,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,-0.4077276143096522,0.88
4,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,-0.31119143649277814,1.76
5,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,0.002178378227873423,3.52
6,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,0.5917358688090283,7.04
7,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",2.0,1.0,14.08
