,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
5,PMP34,SMC1A,13.0,24.0,Peroxisomes,Cohesin,"(13, 24)",0.0,0.2335769295764133,3.52
6,PMP34,SMC1A,13.0,24.0,Peroxisomes,Cohesin,"(13, 24)",0.0,0.6786772922730415,7.04
7,PMP34,SMC1A,13.0,24.0,Peroxisomes,Cohesin,"(13, 24)",0.0,1.0,14.08
8,PMP34,SMC1A,13.0,24.0,Peroxisomes,Cohesin,"(13, 24)",0.0,0.0,28.16
0,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.07602109565188961,0.11
1,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.12641524718563213,0.22
2,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.20356504901019912,0.44
3,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.3268453897190391,0.88
4,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.5108933665557106,1.76
5,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.7328619115242972,3.52
6,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.970083758211763,7.04
7,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,1.0,14.08
8,LMNB1,CELL+NUCLEUS,4.0,25.0,Nuclear envelope,CELL+NUCLEUS,"(4, 25)",0.0,0.0,28.16
0,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.29411912277150964,0.11
1,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.36685768488408604,0.22
2,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.456890134509547,0.44
3,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.5715391174540464,0.88
4,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.6784772350971943,1.76
5,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.6248695868739946,3.52
6,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.49323366158030807,7.04
7,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,1.0,14.08
8,ST6GAL1,RAB5A,6.0,19.0,Golgi,Endosomes,"(6, 19)",0.0,0.0,28.16
0,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,-0.5801546740298027,0.11
1,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,-0.5291357694126837,0.22
2,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,-0.42837232767188316,0.44
3,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,-0.30588367340950195,0.88
4,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,-0.12588513888018904,1.76
5,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,0.168933422344281,3.52
6,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,0.8378271430234153,7.04
7,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,1.0,14.08
8,AAVS1,CELL+NUCLEUS,21.0,25.0,Plasma membrane,CELL+NUCLEUS,"(21, 25)",0.0,0.0,28.16
0,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.11871603945363818,0.11
1,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.1608061255007363,0.22
2,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.2149704794488647,0.44
3,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.29243700544655415,0.88
4,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.3580900049694375,1.76
5,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.29243171610627594,3.52
6,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.2538142530014364,7.04
7,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,1.0,14.08
8,CENT2,MYH10,0.0,20.0,Centrioles,Actomyosin bundles,"(0, 20)",0.0,0.0,28.16
0,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.6790784396718926,0.11
1,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.6639038654168089,0.22
2,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.6159070963419009,0.44
3,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.5328819290519766,0.88
4,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.40611500685128615,1.76
5,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,-0.15735994041734924,3.52
6,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,0.6155849477412266,7.04
7,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,1.0,14.08
8,TUBA1B,SON,1.0,17.0,Microtubules,Nuclear Speckles,"(1, 17)",0.0,0.0,28.16
0,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.2780527763367145,0.11
1,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.33326009853722033,0.22
2,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.37611177416880676,0.44
3,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.3813586534983774,0.88
4,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.2898226760960781,1.76
5,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,-0.05929399642534897,3.52
6,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,0.5743848584036,7.04
7,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,1.0,14.08
8,PMP34,SON,13.0,17.0,Peroxisomes,Nuclear Speckles,"(13, 17)",0.0,0.0,28.16
0,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.014938438167166015,0.11
1,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.01855265953733802,0.22
2,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.023324105181694185,0.44
3,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.02455043873419701,0.88
4,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.021202072358032207,1.76
5,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.04404971897805055,3.52
6,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.9238779629114735,7.04
7,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,1.0,14.08
8,PXN,CTNNB1,2.0,22.0,Matrix adhesions,Adherens junctions,"(2, 22)",0.0,0.0,28.16
0,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.06035369739352185,0.11
1,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.07645863720604082,0.22
2,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.0933852469663295,0.44
3,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.108050255984981,0.88
4,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.11025590123753332,1.76
5,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.11407142906295391,3.52
6,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,-0.14640998330104601,7.04
7,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,1.0,14.08
8,CENT2,FBL,0.0,10.0,Centrioles,Nucleolus (Dense Fibrillar Component),"(0, 10)",0.0,0.0,28.16
0,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.3587941387732888,0.11
1,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.376683659768685,0.22
2,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.4016933466854231,0.44
3,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.451156852151283,0.88
4,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.5973775617904051,1.76
5,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.5460845122748886,3.52
6,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.19426128663302483,7.04
7,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,1.0,14.08
8,TJP1,LAMP1,3.0,7.0,Tight junctions,Lysosome,"(3, 7)",0.0,0.0,28.16
0,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.5397018661871942,0.11
1,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.5174712412304721,0.22
2,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.4741284410643987,0.44
3,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.4096993373258369,0.88
4,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.34118287611170794,1.76
5,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,-0.24209116437002953,3.52
6,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,0.494110963783596,7.04
7,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,1.0,14.08
8,TUBA1B,NPM1,1.0,11.0,Microtubules,Nucleolus (Granular Component),"(1, 11)",0.0,0.0,28.16
0,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.20674213514377857,0.11
1,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.2015445846313742,0.22
2,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.19026853058656837,0.44
3,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.17299500470725016,0.88
4,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.15122815287298905,1.76
5,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.17670702771881075,3.52
6,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,-0.062034623203351624,7.04
7,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,1.0,14.08
8,ST6GAL1,FBL,6.0,10.0,Golgi,Nucleolus (Dense Fibrillar Component),"(6, 10)",0.0,0.0,28.16
0,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.3906278283876605,0.11
1,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.485217093761984,0.22
2,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.6001416966838784,0.44
3,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.7388754132281155,0.88
4,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.8338188305283956,1.76
5,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.856029143330285,3.52
6,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.9191675558093608,7.04
7,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,1.0,14.08
8,LAMP1,RAB5A,7.0,19.0,Lysosome,Endosomes,"(7, 19)",0.0,0.0,28.16
0,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.7111605227301787,0.11
1,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.726894117871907,0.22
2,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.7399228999257083,0.44
3,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.7857991619318084,0.88
4,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.8590496829452153,1.76
5,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.9489432742454869,3.52
6,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.9811378872852061,7.04
7,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,1.0,14.08
8,H2B,CELL+NUCLEUS,16.0,25.0,Histone,CELL+NUCLEUS,"(16, 25)",0.0,0.0,28.16
0,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.3993129650407124,0.11
1,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.4618225735989805,0.22
2,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.5181585626131975,0.44
3,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.5689709424499685,0.88
4,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.6097991719076461,1.76
5,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.5721721632138499,3.52
6,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.8605373234066378,7.04
7,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,1.0,14.08
8,ACTB,GJA1,8.0,15.0,Filamentous actin,Gap junctions,"(8, 15)",0.0,0.0,28.16
0,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.3380477848220885,0.11
1,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.38269477672948404,0.22
2,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.42123464174900604,0.44
3,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.4493247550348191,0.88
4,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.42939948527150956,1.76
5,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.2327100910480851,3.52
6,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.06038015687704505,7.04
7,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,1.0,14.08
8,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",0.0,0.0,28.16
0,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.20651449147958797,0.11
1,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.24356350208045205,0.22
2,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.2734349947165142,0.44
3,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.2838776667013423,0.88
4,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.26630289168087373,1.76
5,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,-0.18800434704548483,3.52
6,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,0.42788175524364336,7.04
7,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,1.0,14.08
8,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",0.0,0.0,28.16
0,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.8465114650888902,0.11
1,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.887859377971185,0.22
2,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.9166982104291184,0.44
3,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.9367241857047891,0.88
4,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.9559238600065749,1.76
5,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.9622976936491974,3.52
6,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.9851275797619806,7.04
7,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,1.0,14.08
8,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",0.0,0.0,28.16
0,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.24666649541323543,0.11
1,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.27198495820735574,0.22
2,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.2878061589652138,0.44
3,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.29046918533775484,0.88
4,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.2420908857223389,1.76
5,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.2667355679911146,3.52
6,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,-0.32097374599414596,7.04
7,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,1.0,14.08
8,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",0.0,0.0,28.16
0,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.42763373569460644,0.11
1,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.4806943704892449,0.22
2,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.5304873652263955,0.44
3,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.5720557240617012,0.88
4,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.5939294280792718,1.76
5,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.4910823237324681,3.52
6,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.8968680490646714,7.04
7,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,1.0,14.08
8,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",0.0,0.0,28.16
0,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.4000191075731777,0.11
1,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.38549561473687627,0.22
2,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.35703449613439797,0.44
3,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.3120300374450075,0.88
4,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.2752603703579034,1.76
5,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,-0.22923625678704762,3.52
6,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,0.48969694400805786,7.04
7,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,1.0,14.08
8,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",0.0,0.0,28.16
0,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,-0.1239831274667447,0.11
1,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,-0.15331314656389464,0.22
2,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,-0.17600683236493095,0.44
3,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,-0.18792037095009378,0.88
4,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,-0.18197009125066818,1.76
5,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,0.08264400383459425,3.52
6,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,0.8055206556043909,7.04
7,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,1.0,14.08
8,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",0.0,0.0,28.16
0,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.18449433036120994,0.11
1,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.2445418714468663,0.22
2,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.322973593888842,0.44
3,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.42413717076143065,0.88
4,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.5429446903755624,1.76
5,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.4484189848579384,3.52
6,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.15280063297895635,7.04
7,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,1.0,14.08
8,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",0.0,0.0,28.16
0,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.048754265520905976,0.11
1,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.060748587865731514,0.22
2,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.08503848942647893,0.44
3,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.13641000024370625,0.88
4,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.2629901911308684,1.76
5,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.12182719288311103,3.52
6,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,-0.17238211916462756,7.04
7,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,1.0,14.08
8,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",0.0,0.0,28.16
0,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.6771929641741645,0.11
1,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.7015208236386796,0.22
2,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.7342202292374276,0.44
3,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.7808312099239894,0.88
4,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.8105624101941646,1.76
5,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.828096547754051,3.52
6,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.9286829033948489,7.04
7,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,1.0,14.08
8,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",0.0,0.0,28.16
0,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",0.0,-0.11021047032685853,0.11
