,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
2,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.19210119633186373,0.44
3,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.3018920040512567,0.88
4,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.5011882227459478,1.76
5,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.7343227754336568,3.52
6,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.9335013233105509,7.04
7,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.9865762688845268,14.08
8,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",1.0,0.0,28.16
0,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.2933540134168277,0.11
1,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.2889227877566857,0.22
2,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.27174005490569836,0.44
3,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.24040289598751136,0.88
4,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.17439625862697777,1.76
5,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.08609468145713194,3.52
6,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,-0.07333992100519564,7.04
7,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,0.8931964768985099,14.08
8,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",1.0,0.0,28.16
0,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.12238959935877061,0.11
1,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.13690588504913928,0.22
2,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.1664247197670392,0.44
3,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.21154865052051236,0.88
4,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.30232530383923706,1.76
5,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.26390710669803363,3.52
6,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.8386493760559495,7.04
7,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.9839593205110062,14.08
8,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",1.0,0.0,28.16
0,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.3081979181796779,0.11
1,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.31579995115688847,0.22
2,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.31413420307832807,0.44
3,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.3196961661058593,0.88
4,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.31648756015861934,1.76
5,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,-0.20149890757085392,3.52
6,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,0.45268799793935266,7.04
7,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,0.9665363827436786,14.08
8,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",1.0,0.0,28.16
0,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.14108238600459075,0.11
1,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.1526527763610251,0.22
2,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.15905386013528341,0.44
3,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.1638055034992662,0.88
4,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.15955836142683077,1.76
5,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.19090720078066775,3.52
6,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,-0.18732834518032493,7.04
7,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,0.9666990761263115,14.08
8,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",1.0,0.0,28.16
0,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,-0.5654508699792437,0.11
1,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,-0.5775588287289504,0.22
2,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,-0.5648667095378489,0.44
3,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,-0.5437094225617127,0.88
4,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,-0.4168177016819493,1.76
5,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,0.039153702231202264,3.52
6,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,0.7297101710290508,7.04
7,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,0.9909911236942393,14.08
8,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",1.0,0.0,28.16
0,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.257124098651346,0.11
1,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.2965662539976236,0.22
2,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.3230963802148746,0.44
3,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.32353974940156105,0.88
4,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.28773088518839596,1.76
5,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,-0.17572314886501023,3.52
6,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,0.4315189415639225,7.04
7,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,0.8914531732096161,14.08
8,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",1.0,0.0,28.16
0,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.03135395088201223,0.11
1,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.04544805404754109,0.22
2,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.06907029882105215,0.44
3,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.10855799472710305,0.88
4,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.16378036433812437,1.76
5,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.09525972625223358,3.52
6,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,-0.06396411242408698,7.04
7,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.9919130466769783,14.08
8,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",1.0,0.0,28.16
0,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.04952047526323801,0.11
1,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.07306215664205216,0.22
2,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.11980604793326266,0.44
3,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.19808138978338727,0.88
4,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.33532067617741956,1.76
5,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.43006556665053103,3.52
6,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.8683979973090926,7.04
7,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.9680196996462223,14.08
8,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",1.0,0.0,28.16
0,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.6024921496213731,0.11
1,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.6286935119459639,0.22
2,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.6659425189228813,0.44
3,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.7161552479514677,0.88
4,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.7726394690056795,1.76
5,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.830158691220857,3.52
6,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.967108730129283,7.04
7,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.998453532045873,14.08
8,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",1.0,0.0,28.16
0,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.10835479400694549,0.11
1,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.1556205604611405,0.22
2,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.23308592671539746,0.44
3,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.35860515037760565,0.88
4,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.5454461277180865,1.76
5,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.659895863151261,3.52
6,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.7885940940680735,7.04
7,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.9849491764733058,14.08
8,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",1.0,0.0,28.16
0,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.4561764460051976,0.11
1,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.5351509980507332,0.22
2,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.596919191573697,0.44
3,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.6375547058368585,0.88
4,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.68030996374205,1.76
5,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.713015022225289,3.52
6,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.7808223199731497,7.04
7,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.9999762080466809,14.08
8,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",1.0,0.0,28.16
0,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.11288139599533646,0.11
1,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.15211929070380856,0.22
2,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.210035751626416,0.44
3,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.2979612692655322,0.88
4,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.4103416079775284,1.76
5,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.3305393766392891,3.52
6,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.017563886595257996,7.04
7,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.9956435009684388,14.08
8,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",1.0,0.0,28.16
0,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.6589429233171638,0.11
1,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.7394872348665339,0.22
2,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.8157594259796475,0.44
3,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.8818203627231612,0.88
4,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.9426402672637572,1.76
5,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.9665258141750908,3.52
6,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.9817218723845986,7.04
7,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.9986591307198525,14.08
8,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",1.0,0.0,28.16
0,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.34489841177592495,0.11
1,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.383440652267548,0.22
2,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.4229404621207416,0.44
3,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.4651948522318253,0.88
4,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.5354129922161617,1.76
5,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.43050193810178816,3.52
6,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.1000900772317023,7.04
7,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.9965406449447276,14.08
8,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",1.0,0.0,28.16
0,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.4591713169995036,0.11
1,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.5375745601027546,0.22
2,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.5986384240306354,0.44
3,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.6402991042160922,0.88
4,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.6807560132612107,1.76
5,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.7425919564141708,3.52
6,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.876375877168982,7.04
7,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.9990546999889822,14.08
8,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",1.0,0.0,28.16
0,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.05706449841565227,0.11
1,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.07156793981051078,0.22
2,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.10271683016655052,0.44
3,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.15417713728292237,0.88
4,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.254259824822536,1.76
5,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.26940767338857763,3.52
6,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.3557266038887348,7.04
7,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.9660037883355777,14.08
8,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",1.0,0.0,28.16
0,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.3513433816348908,0.11
1,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.439047782916742,0.22
2,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.5491353873794629,0.44
3,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.6735740637126879,0.88
4,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.7676460485590043,1.76
5,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.7995354442873135,3.52
6,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.8479039533924032,7.04
7,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.9985308640800608,14.08
8,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",1.0,0.0,28.16
0,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.07960584744690476,0.11
1,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.09819983491690855,0.22
2,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.1295669702430992,0.44
3,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.18680652368841302,0.88
4,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.3045333668699315,1.76
5,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.21482388730516033,3.52
6,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,-0.0790545645718794,7.04
7,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.9642856711988192,14.08
8,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",1.0,0.0,28.16
0,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9828409034562934,0.11
1,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9834941987173884,0.22
2,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9841884457766323,0.44
3,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9855736550023103,0.88
4,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9879303219534551,1.76
5,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.997188956973377,3.52
6,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9990532886296561,7.04
7,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.9999931696365467,14.08
8,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",1.0,0.0,28.16
0,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.03452858851612251,0.11
1,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.05507703939540181,0.22
2,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.09950205219342227,0.44
3,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.17558215031036878,0.88
4,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.3231863132805993,1.76
5,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.5278999857498143,3.52
6,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.9347275545241442,7.04
7,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.9899511705673688,14.08
8,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",1.0,0.0,28.16
0,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.22679000000434107,0.11
1,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.2532822015999208,0.22
2,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.2799570927117497,0.44
3,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.2950783065933632,0.88
4,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.30045588108705523,1.76
5,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.17949811022753825,3.52
6,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,-0.06892787226879514,7.04
7,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.998875721960661,14.08
8,DSP,CTNNB1,9.0,22.0,Desmosomes,Adherens junctions,"(9, 22)",1.0,0.0,28.16
0,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.31138671803885154,0.11
1,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.3112322014578022,0.22
2,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.30616508013926447,0.44
3,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.3139209092916309,0.88
4,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.32290837803161865,1.76
5,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,-0.22674259242717765,3.52
6,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,0.47749699711120336,7.04
7,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,0.9563939596434589,14.08
8,FBL,AAVS1,10.0,21.0,Nucleolus (Dense Fibrillar Component),Plasma membrane,"(10, 21)",1.0,0.0,28.16
0,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.2820376206596378,0.11
1,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.36726032889972043,0.22
2,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.45269513198550637,0.44
3,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.5258793875893373,0.88
4,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.6105315068094896,1.76
5,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.7678021932974561,3.52
6,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.9397015714693582,7.04
7,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.996154374207023,14.08
8,NPM1,SMC1A,11.0,24.0,Nucleolus (Granular Component),Cohesin,"(11, 24)",1.0,0.0,28.16
0,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.2743917886565904,0.11
1,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.36452593037921205,0.22
2,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.4852434526569863,0.44
3,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.6456815165683323,0.88
4,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.7878466112127016,1.76
5,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.9028988866149597,3.52
6,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.9285667229623944,7.04
7,CENT2,TJP1,0.0,3.0,Centrioles,Tight junctions,"(0, 3)",1.0,0.9744634671503607,14.08
