,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
6,NPM1,AAVS1,11.0,21.0,Nucleolus (Granular Component),Plasma membrane,"(11, 21)",2.0,0.47272040226718753,7.04
7,NPM1,AAVS1,11.0,21.0,Nucleolus (Granular Component),Plasma membrane,"(11, 21)",2.0,0.915584827739204,14.08
8,NPM1,AAVS1,11.0,21.0,Nucleolus (Granular Component),Plasma membrane,"(11, 21)",2.0,0.0,28.16
0,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.16123214433723257,0.11
1,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.18645457630159298,0.22
2,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.23767528017215464,0.44
3,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.3397573114025256,0.88
4,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.500459150736863,1.76
5,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.7309916960474425,3.52
6,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.9782108290724854,7.04
7,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.9987968176074876,14.08
8,TOMM20,CTNNB1,12.0,22.0,Mitochondria,Adherens junctions,"(12, 22)",2.0,0.0,28.16
0,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.5730522382152377,0.11
1,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.6707868627583105,0.22
2,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.7728608922076496,0.44
3,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.8682391412324203,0.88
4,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.9333200087298962,1.76
5,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.9806656284968172,3.52
6,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.9961274121793533,7.04
7,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.9998883379337269,14.08
8,PMP34,ATP2A2,13.0,23.0,Peroxisomes,Sarcoplasmic reticulum,"(13, 23)",2.0,0.0,28.16
0,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.3384340458664698,0.11
1,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.3225077238944922,0.22
2,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.2897225410334915,0.44
3,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.22478945150041374,0.88
4,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.10600091931528219,1.76
5,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,-0.0007964122189710772,3.52
6,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,0.016969685411197394,7.04
7,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,0.994203074759899,14.08
8,ST6GAL1,H2B,6.0,16.0,Golgi,Histone,"(6, 16)",2.0,0.0,28.16
0,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.43844534845157324,0.11
1,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.510165989721686,0.22
2,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.55435940102029,0.44
3,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.5678612254861168,0.88
4,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.47670015134356775,1.76
5,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,-0.06007069001298987,3.52
6,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,0.6620858160736367,7.04
7,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,0.9791286538596033,14.08
8,AAVS1,SMC1A,21.0,24.0,Plasma membrane,Cohesin,"(21, 24)",2.0,0.0,28.16
0,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.11568078295577815,0.11
1,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.12851451668700037,0.22
2,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.16123140919593174,0.44
3,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.22439489972625426,0.88
4,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.3921312312638601,1.76
5,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.5073880650827889,3.52
6,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.8924438990437873,7.04
7,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.9992052489207999,14.08
8,LAMP1,AAVS1,7.0,21.0,Lysosome,Plasma membrane,"(7, 21)",2.0,0.0,28.16
0,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.28284423166043715,0.11
1,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.3033291163655736,0.22
2,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.3467344848307271,0.44
3,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.4366370448211111,0.88
4,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.577904444166622,1.76
5,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.8173188145321333,3.52
6,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.9877075798588597,7.04
7,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.9992585529186391,14.08
8,CTNNB1,ATP2A2,22.0,23.0,Adherens junctions,Sarcoplasmic reticulum,"(22, 23)",2.0,0.0,28.16
0,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.37239777080624537,0.11
1,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.4008679707119377,0.22
2,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.4243439544532964,0.44
3,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.4299703256048455,0.88
4,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.402614284882598,1.76
5,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.27162965170063547,3.52
6,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.10107717850724843,7.04
7,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.9953733663407776,14.08
8,ACTB,DSP,8.0,9.0,Filamentous actin,Desmosomes,"(8, 9)",2.0,0.0,28.16
0,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.16717619425902958,0.11
1,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.20598632890174964,0.22
2,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.25719282444511216,0.44
3,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.29999532826013897,0.88
4,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.38136708568908695,1.76
5,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.409319196856752,3.52
6,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.2134082207400567,7.04
7,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.9868189915368752,14.08
8,CENT2,AAVS1,0.0,21.0,Centrioles,Plasma membrane,"(0, 21)",2.0,0.0,28.16
0,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.5498714238195507,0.11
1,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.6459250494101243,0.22
2,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.7501690764242228,0.44
3,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.8553531946368496,0.88
4,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.9292068191824189,1.76
5,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.963880753767403,3.52
6,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.9790270801205918,7.04
7,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.9996744266306208,14.08
8,TOMM20,PMP34,12.0,13.0,Mitochondria,Peroxisomes,"(12, 13)",2.0,0.0,28.16
0,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,-0.6479353005711351,0.11
1,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,-0.6004884186815447,0.22
2,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,-0.5114425163013768,0.44
3,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,-0.3608911191562209,0.88
4,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,-0.12664668471717427,1.76
5,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,0.23590928341485193,3.52
6,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,0.7176524071960607,7.04
7,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,0.9843221357122749,14.08
8,TUBA1B,H2B,1.0,16.0,Microtubules,Histone,"(1, 16)",2.0,0.0,28.16
0,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,-0.17839091374195956,0.11
1,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,-0.17576201778966435,0.22
2,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,-0.1373296862264669,0.44
3,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,-0.03696197260172973,0.88
4,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,0.12191380271121845,1.76
5,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,0.36693269274877244,3.52
6,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,0.7134677487150933,7.04
7,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,0.9747623619861232,14.08
8,PMP34,H2B,13.0,16.0,Peroxisomes,Histone,"(13, 16)",2.0,0.0,28.16
0,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,-0.09782958864746508,0.11
1,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,-0.09781390785909551,0.22
2,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,-0.0853677468219957,0.44
3,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,-0.05777493328868744,0.88
4,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,-0.004444536421010025,1.76
5,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,0.1700181439643803,3.52
6,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,0.8977722797848252,7.04
7,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,0.9996040967535627,14.08
8,PXN,ATP2A2,2.0,23.0,Matrix adhesions,Sarcoplasmic reticulum,"(2, 23)",2.0,0.0,28.16
0,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.09885568103236579,0.11
1,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.11455214853399448,0.22
2,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.125756706533436,0.44
3,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.1303628388851199,0.88
4,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.11639603252150049,1.76
5,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.116210408138498,3.52
6,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,-0.18234994197066207,7.04
7,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,0.96857181810464,14.08
8,CENT2,NPM1,0.0,11.0,Centrioles,Nucleolus (Granular Component),"(0, 11)",2.0,0.0,28.16
0,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.49514363787479854,0.11
1,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.5128336654278594,0.22
2,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.5412927283631274,0.44
3,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.6084754329963025,0.88
4,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.749028775377303,1.76
5,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.8078581981670412,3.52
6,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.7607014298967347,7.04
7,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.9989122050734796,14.08
8,TJP1,ST6GAL1,3.0,6.0,Tight junctions,Golgi,"(3, 6)",2.0,0.0,28.16
0,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.5156390507045628,0.11
1,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.49155408471300516,0.22
2,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.4485571379174674,0.44
3,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.39122672191905783,0.88
4,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.32350173183985,1.76
5,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,-0.17974836961483023,3.52
6,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,0.447630709751135,7.04
7,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,0.9044749800631622,14.08
8,TUBA1B,FBL,1.0,10.0,Microtubules,Nucleolus (Dense Fibrillar Component),"(1, 10)",2.0,0.0,28.16
0,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.23879793369094376,0.11
1,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.23039669506781144,0.22
2,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.21456316003233558,0.44
3,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.18923394954983686,0.88
4,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.15202583391135255,1.76
5,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.14161489198539803,3.52
6,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,-0.07277671937810323,7.04
7,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,0.9362076987781154,14.08
8,ST6GAL1,NPM1,6.0,11.0,Golgi,Nucleolus (Granular Component),"(6, 11)",2.0,0.0,28.16
0,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.4015004344558635,0.11
1,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.4281035757480304,0.22
2,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.4714077701807801,0.44
3,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.5353857436740559,0.88
4,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.5970075227160621,1.76
5,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.6674349127216004,3.52
6,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.7710620242231836,7.04
7,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.9947536955605418,14.08
8,LAMP1,SEC61B,7.0,18.0,Lysosome,Endoplasmic Reticulum,"(7, 18)",2.0,0.0,28.16
0,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.05639155343755732,0.11
1,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.07707970041363717,0.22
2,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.11152500305521085,0.44
3,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.1716565652348288,0.88
4,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.2985915453779152,1.76
5,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.24109681600416583,3.52
6,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,-0.024937247021503364,7.04
7,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.99341896942856,14.08
8,DSP,PMP34,9.0,13.0,Desmosomes,Peroxisomes,"(9, 13)",2.0,0.0,28.16
0,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5694476470290674,0.11
1,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5782952306786577,0.22
2,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5859553114682076,0.44
3,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5940967773714808,0.88
4,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5898635489628539,1.76
5,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.5819575004853128,3.52
6,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.966223563596543,7.04
7,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.9999722529608606,14.08
8,ACTB,CTNNB1,8.0,22.0,Filamentous actin,Adherens junctions,"(8, 22)",2.0,0.0,28.16
0,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.054833949317204034,0.11
1,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.06785213878214008,0.22
2,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.09106049949886758,0.44
3,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.1306989913464548,0.88
4,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.20341034492231636,1.76
5,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.16241084712411288,3.52
6,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,-0.08382351377219184,7.04
7,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.9915970535935714,14.08
8,DSP,ATP2A2,9.0,23.0,Desmosomes,Sarcoplasmic reticulum,"(9, 23)",2.0,0.0,28.16
0,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.652038420052195,0.11
1,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.750640580311667,0.22
2,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8055505940242407,0.44
3,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8289802444990402,0.88
4,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.8652656615235019,1.76
5,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.9278985846657397,3.52
6,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.9681251771817634,7.04
7,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.9952360618784735,14.08
8,SMC1A,CELL+NUCLEUS,24.0,25.0,Cohesin,CELL+NUCLEUS,"(24, 25)",2.0,0.0,28.16
0,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.2623965943637095,0.11
1,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.25925724756641483,0.22
2,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.250155123561971,0.44
3,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.24017832243961662,0.88
4,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.216404148415785,1.76
5,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,-0.04262691750441829,3.52
6,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,0.5768770804769748,7.04
7,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,0.9209755610379625,14.08
8,FBL,MYH10,10.0,20.0,Nucleolus (Dense Fibrillar Component),Actomyosin bundles,"(10, 20)",2.0,0.0,28.16
0,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5796420747374744,0.11
1,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5684568684268676,0.22
2,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5507631703662875,0.44
3,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5476213093362676,0.88
4,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.5840645401710327,1.76
5,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.7046579450740513,3.52
6,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.8562284237887707,7.04
7,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.9532865560630459,14.08
8,NPM1,CELL+NUCLEUS,11.0,25.0,Nucleolus (Granular Component),CELL+NUCLEUS,"(11, 25)",2.0,0.0,28.16
0,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.08841378103181247,0.11
1,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.11507230075991241,0.22
2,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.1408887779946809,0.44
3,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.16960041785993618,0.88
4,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.19654910534654035,1.76
5,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.2574845450690109,3.52
6,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,-0.29818434924519766,7.04
7,CENT2,PXN,0.0,2.0,Centrioles,Matrix adhesions,"(0, 2)",2.0,0.9643810996584086,14.08
